user_id,nr_sessions,page_clicks_total,page_clicks_avg,flights_taken,hotels_stayed,nr_cancellations,nr_trips,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_price_avg,hotel_stayed_nights_avg,hotel_stayed_nights_avg,nr_airlines_taken,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date
548853,8,88,11,2,2,0,3,0.15,null,580.49,259,3,3.5,2,1970-07-27,F,true,false,canada,quebec,YQB,46.788,-71.398,2023-01-23
548859,8,245,30.625,3,3,0,3,0.1,0.075,216.07,211,3,3.6666666666666665,2,1976-01-14,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-23
548872,8,162,20.25,0,1,0,1,0.1,0.13333333333333333,null,166,4,4,0,2003-12-14,F,false,true,usa,chicago,MDW,41.786,-87.752,2023-01-23
548961,8,410,51.25,3,2,1,5,0.15,null,233.71333333333334,213.5,5.5,5.5,2,1984-06-19,F,false,true,usa,san antonio,RND,29.529,-98.279,2023-01-23
548967,9,156,17.333333333333332,6,6,0,6,null,0.05,267.0083333333333,154.16666666666666,4.666666666666667,5.333333333333333,5,1985-02-03,F,false,false,canada,toronto,YTZ,43.627,-79.396,2023-01-23
548978,8,141,17.625,1,4,0,4,0.075,0.15,780.46,151.25,7.75,8,1,1987-03-17,F,true,false,canada,gatineau,YND,45.521,-75.564,2023-01-23
548988,8,109,13.625,3,4,0,4,0.2,0.075,355.6166666666667,122.5,3.3333333333333335,3.25,3,1975-09-20,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-23
548990,8,106,13.25,1,2,0,2,0.3,0.125,687.54,58.5,4,4.5,1,1991-09-13,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-23
549058,8,91,11.375,2,2,0,2,0.125,0.125,2298.37,394.5,8,8,2,1994-09-01,F,true,false,canada,toronto,YKZ,43.862,-79.37,2023-01-23
549115,8,62,7.75,1,1,0,1,null,null,263.86,349,12,12,1,1990-10-10,F,false,true,canada,victoria,YYJ,48.647,-123.426,2023-01-24
549116,8,136,17,3,3,0,3,0.15,0.15,200.21666666666667,212.66666666666666,5,6,2,1980-03-13,F,true,true,usa,columbus,LCK,39.814,-82.928,2023-01-24
549121,8,274,34.25,1,2,1,3,0.24999999999999994,null,227.99,131.5,4,4.5,1,1950-10-11,F,false,false,usa,san antonio,SKF,29.384,-98.581,2023-01-24
549141,8,97,12.125,0,2,0,2,0.15,0.15,null,316.5,4,4,0,1995-11-01,F,true,true,usa,santa ana,SNA,33.676,-117.868,2023-01-24
549152,8,267,33.375,3,3,1,5,0.15,0.1,398.64,90,4.333333333333333,5,3,1991-03-25,F,false,false,canada,quebec,YQB,46.788,-71.398,2023-01-24
549154,8,172,21.5,3,5,0,5,0.15,0.15,366.05,125.4,5.2,5.4,3,1975-05-17,M,true,true,canada,toronto,YKZ,43.862,-79.37,2023-01-24
549190,8,141,17.625,1,1,1,3,null,null,234.96,123,6,6,1,2006-11-16,F,false,false,canada,montreal,YMX,45.68,-74.039,2023-01-24
549202,8,165,20.625,3,5,0,5,null,0.1,359.1333333333333,195.2,4.6,5.2,3,1966-04-01,F,false,false,usa,jacksonville,NZC,30.219,-81.876,2023-01-24
549235,9,127,14.11111111111111,0,2,0,2,0.3,0.2,null,227,7.5,7.5,0,1983-05-24,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-24
549251,8,142,17.75,2,1,0,2,null,null,688.78,164,3,4,2,1993-08-14,F,false,true,usa,los angeles,LAX,33.942,-118.408,2023-01-24
549274,8,153,19.125,1,1,0,1,0.075,0.1,75.22,81,null,null,1,1973-09-15,F,false,false,usa,st. louis,STL,38.748,-90.36,2023-01-24
549281,8,177,22.125,5,5,0,5,0.08333333333333333,0.1,441.008,157,8,7.2,4,1996-09-14,F,false,true,usa,new york,JFK,40.64,-73.779,2023-01-24
549290,8,59,7.375,0,1,0,1,null,0.1,null,162,11,11,0,2005-06-13,M,false,false,usa,norfolk,ORF,36.894,-76.201,2023-01-24
549292,8,142,17.75,3,3,0,3,0.15,0.2,557.06,257.3333333333333,2,2.6666666666666665,2,1978-02-19,F,false,true,canada,edmonton,YED,53.667,-113.467,2023-01-24
549293,8,73,9.125,0,0,0,0,0.1,0.05,null,null,null,null,0,1978-12-09,F,true,true,usa,cleveland,CLE,41.412,-81.85,2023-01-24
549303,8,161,20.125,3,3,0,3,0.15,0.15,275.5933333333333,195.33333333333334,1.6666666666666667,2.6666666666666665,3,1987-03-17,F,false,false,usa,nashville,BNA,36.124,-86.678,2023-01-24
549313,8,97,12.125,2,2,0,2,0.05,null,163.7,167,1.5,1.5,1,1979-05-23,F,false,true,usa,corpus christi,CRP,27.77,-97.501,2023-01-24
549320,8,134,16.75,0,2,0,2,0.15,0.05,null,177,4.5,4.5,0,2006-08-13,F,false,true,usa,long beach,LGB,33.818,-118.151,2023-01-24
549357,9,77,8.555555555555555,2,1,0,2,0.2,0.075,314.83,138,5,6,2,1978-01-03,F,false,false,usa,new orleans,MSY,29.993,-90.258,2023-01-24
549359,8,136,17,3,3,0,3,0.15,0.2,382.7733333333333,353,2.3333333333333335,3,3,1987-10-28,F,false,true,usa,colorado springs,COS,38.806,-104.7,2023-01-24
549361,8,168,21,4,4,0,4,0.15,0.1,320.035,131,3.5,4.5,2,1972-05-03,F,true,true,usa,new york,JFK,40.64,-73.779,2023-01-24
549366,8,54,6.75,0,0,0,0,0.175,0.05,null,null,null,null,0,1975-11-10,M,true,true,usa,new york,JFK,40.64,-73.779,2023-01-24
549367,8,125,15.625,3,4,0,4,0.1,null,327.5133333333333,186.5,3.75,4.25,2,1982-05-15,F,true,true,usa,new york,LGA,40.777,-73.872,2023-01-24
549377,8,175,21.875,2,3,1,5,0.15,0.05,127.365,129.66666666666666,6,4.333333333333333,1,1980-02-04,F,true,false,usa,nashville,BNA,36.124,-86.678,2023-01-24
549389,8,165,20.625,0,2,0,2,0.3,0.05,null,364.5,6.5,6.5,0,2005-09-25,F,false,true,usa,phoenix,LUF,33.535,-112.383,2023-01-24
549390,8,105,13.125,0,3,0,3,0.11666666666666667,0.1,null,84,10.333333333333334,10.333333333333334,0,1998-09-14,F,false,true,usa,spokane,SKA,47.615,-117.656,2023-01-24
549450,8,278,34.75,1,0,1,2,null,0.125,14280.38,null,null,null,1,1979-09-07,F,true,true,usa,richmond,RIC,37.505,-77.319,2023-01-24
549466,8,187,23.375,3,2,0,3,0.2,null,126.96666666666667,286.5,null,1,2,1976-04-22,F,true,false,usa,philadelphia,PNE,40.082,-75.011,2023-01-24
549472,8,204,25.5,1,1,0,1,0.2,null,104.51,160,null,null,1,2000-11-07,F,false,false,canada,hamilton,YHM,43.173,-79.935,2023-01-24
549482,8,133,16.625,5,5,0,5,null,0.125,373.586,193,3.2,4.2,5,1981-09-11,F,false,false,canada,vancouver,YVR,49.195,-123.182,2023-01-24
549515,8,128,16,4,4,0,5,0.075,0.175,516.8625,156,3,2.75,3,1980-07-06,F,false,true,canada,ottawa,YOW,45.323,-75.669,2023-01-24
549569,8,98,12.25,3,2,0,3,0.08333333333333333,0.05,424.28333333333336,197,2.5,3,2,1975-09-22,F,true,false,usa,minneapolis,MSP,44.88,-93.217,2023-01-24
549572,8,149,18.625,4,4,0,4,null,0.1,255.2275,169,2.75,3.25,4,1969-07-05,F,false,true,usa,new york,LGA,40.777,-73.872,2023-01-24
549579,8,76,9.5,1,1,0,1,0.15,0.05,183.7,116,2,3,1,1981-04-20,F,false,false,usa,st. louis,STL,38.748,-90.36,2023-01-24
549580,8,159,19.875,6,6,0,6,0.1,0.1,329.70666666666665,181.16666666666666,2.5,2.8333333333333335,4,1977-03-26,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-01-24
549584,8,161,20.125,2,2,0,2,0.125,null,1006.78,65.5,6,7,2,1980-07-11,F,true,false,usa,san francisco,SFO,37.619,-122.375,2023-01-24
549608,9,133,14.777777777777779,0,0,0,0,null,0.075,null,null,null,null,0,1965-04-27,F,true,true,usa,columbus,LCK,39.814,-82.928,2023-01-24
549611,9,149,16.555555555555557,6,6,0,6,0.1,0.05,463.6766666666667,116,2.6,2.8333333333333335,4,1976-05-25,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-24
549623,8,128,16,4,4,0,4,0.175,0.2,292.97,203.25,1.25,2.25,3,1985-06-16,M,false,true,usa,louisville,LOU,38.228,-85.664,2023-01-24
549631,9,242,26.88888888888889,4,4,0,4,0.125,0.05,414.45,196.25,4.25,5,4,1974-05-20,F,true,true,usa,las vegas,LAS,36.08,-115.152,2023-01-24
549710,8,143,17.875,4,5,0,5,0.075,0.15,555.68,135.4,4.6,5.4,4,1985-11-26,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-24
549714,8,133,16.625,2,2,0,2,0.175,0.2,766.28,160,2,3,2,1967-07-12,M,true,true,canada,montreal,YUL,45.468,-73.741,2023-01-24
549733,8,106,13.25,2,1,0,2,null,null,1108.725,355,5,5,2,1989-02-07,M,false,false,usa,chicago,ORD,41.979,-87.904,2023-01-24
549746,8,152,19,5,6,0,6,0.05,0.125,450.212,130.5,4.2,4,4,1980-06-24,F,false,false,canada,montreal,YHU,45.517,-73.417,2023-01-24
549759,8,66,8.25,0,0,0,0,0.05,null,null,null,null,null,0,1957-01-05,F,true,false,canada,montreal,YHU,45.517,-73.417,2023-01-24
549764,8,105,13.125,2,2,0,3,0.35,0.075,248.355,142.5,4.5,4.5,2,1985-08-18,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-24
549777,8,109,13.625,1,1,0,1,null,0.1,533.85,45,2,3,1,1994-08-14,F,true,true,canada,edmonton,YXD,53.573,-113.521,2023-01-24
549797,8,156,19.5,4,4,0,5,0.1,0.2,91.3325,204.75,7.5,8,4,1987-12-13,F,false,true,usa,philadelphia,PNE,40.082,-75.011,2023-01-24
549800,8,139,17.375,2,1,0,2,null,0.1,602.095,70,2,3,2,1984-04-22,F,true,true,usa,knoxville,TYS,35.812,-83.993,2023-01-24
549850,8,138,17.25,4,4,0,4,0.05,0.3,316.3175,102,5.5,6.25,4,1974-03-23,F,false,false,canada,winnipeg,YAV,50.056,-97.032,2023-01-24
549894,9,92,10.222222222222221,1,0,0,1,0.125,null,232.92,null,null,null,1,1975-04-05,F,true,true,usa,denver,DEN,39.858,-104.667,2023-01-24
549938,8,268,33.5,2,3,1,4,0.11666666666666667,0.1,405.08,140.33333333333334,4.5,3.6666666666666665,2,1985-10-13,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-24
549988,9,108,12,1,0,0,1,0.075,null,658.47,null,null,null,1,1973-12-16,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-24
549992,8,113,14.125,2,1,0,2,0.1,0.1,456.2,136,null,null,2,1990-07-06,F,false,false,canada,halifax,YHZ,44.881,-63.509,2023-01-24
550017,8,130,16.25,3,5,0,5,null,0.1125,1141.1333333333334,135.2,6,5.4,3,1984-11-07,F,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-24
550019,9,261,29,4,4,0,4,null,0.13333333333333333,290.065,271,2.3333333333333335,2.5,4,1991-08-22,F,false,false,usa,richmond,RIC,37.505,-77.319,2023-01-24
550022,8,57,7.125,0,0,0,0,0.05,0.075,null,null,null,null,0,2001-05-09,F,false,false,canada,edmonton,YXD,53.573,-113.521,2023-01-24
550028,8,80,10,1,0,0,1,null,0.1,467.37,null,null,null,1,1955-01-12,M,false,false,canada,montreal,YHU,45.517,-73.417,2023-01-24
550068,8,151,18.875,2,4,0,4,0.1,0.05,248.855,167.5,6,6.5,2,1984-11-18,F,false,true,usa,memphis,MEM,35.042,-89.977,2023-01-24
550071,8,178,22.25,5,5,0,5,null,0.15,354.384,195.2,2,2.2,4,1985-11-01,M,false,false,usa,burlington,BTV,44.472,-73.153,2023-01-24
550077,8,166,20.75,2,2,0,2,0.35,0.2,338.275,113.5,1,2,2,1972-11-16,M,true,false,canada,montreal,YUL,45.468,-73.741,2023-01-24
550105,8,107,13.375,1,2,0,2,0.1,null,154.52,221,4.5,5,1,1989-12-28,F,false,false,usa,mobile,MOB,30.691,-88.243,2023-01-24
550110,9,272,30.22222222222222,3,3,1,4,0.175,0.25,511.74,132.33333333333334,4.666666666666667,5.666666666666667,3,1969-11-07,F,true,false,canada,halifax,YHZ,44.881,-63.509,2023-01-24
550134,8,116,14.5,2,2,0,2,0.05,0.075,450.35,233,1,1.5,2,1979-09-23,F,true,false,usa,fresno,FAT,36.776,-119.718,2023-01-24
550193,8,203,25.375,0,1,0,1,0.1,0.1,null,64,2,2,0,1963-12-23,F,true,true,usa,riverside,RIV,33.881,-117.259,2023-01-24
550200,8,171,21.375,2,2,0,2,0.05,null,302.08,479,6.5,7,2,1980-07-15,F,true,true,usa,corpus christi,CRP,27.77,-97.501,2023-01-24
550202,8,188,23.5,5,4,0,5,null,null,760.124,116.75,3.25,4,5,1996-04-08,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-01-24
550221,9,120,13.333333333333334,3,3,0,3,0.15,0.15,662.41,175.66666666666666,1.3333333333333333,2.3333333333333335,3,1985-08-07,F,true,false,usa,austin,AUS,30.194,-97.67,2023-01-24
550222,8,133,16.625,3,3,0,3,0.075,0.1,497.48,278.6666666666667,2.6666666666666665,3.6666666666666665,3,1989-07-11,F,false,false,usa,indianapolis,IND,39.717,-86.294,2023-01-24
550229,8,99,12.375,3,3,0,3,0.1,null,615.7433333333333,116.33333333333333,5,3.5,3,1986-05-11,F,false,false,canada,edmonton,YEG,53.31,-113.58,2023-01-24
550233,8,199,24.875,4,4,0,4,0.075,null,280.7225,292.75,2.75,3.5,3,1984-05-11,F,false,false,usa,fayetteville,POB,35.171,-79.014,2023-01-24
550298,8,152,19,0,1,0,1,null,null,null,66,8,8,0,2000-05-02,F,false,false,usa,las vegas,LSV,36.236,-115.034,2023-01-24
550300,9,130,14.444444444444445,4,4,0,4,0.125,null,326.3625,115.25,1.25,2,3,1971-10-07,F,true,false,usa,dallas,DAL,32.847,-96.852,2023-01-24
550317,8,83,10.375,1,3,0,3,0.13333333333333333,0.225,123.17,184.33333333333334,7,7,1,1980-12-22,F,true,true,canada,toronto,YZD,43.742,-79.466,2023-01-24
550400,8,236,29.5,2,1,1,3,0.16666666666666666,null,1259.03,207,7,8,2,1951-06-09,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-24
550421,8,91,11.375,1,1,0,1,null,0.075,244.44,146,2,2,1,1979-02-20,F,true,false,usa,orlando,MCO,28.429,-81.316,2023-01-24
550426,9,142,15.777777777777779,3,4,0,4,0.13333333333333333,0.125,101.48333333333333,309.5,9.333333333333334,9.666666666666666,3,1974-08-01,F,true,true,canada,windsor,YQG,42.276,-82.956,2023-01-24
550442,8,132,16.5,1,2,0,2,null,0.15,402.35,186,5.5,6,1,1996-08-20,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-24
550455,8,89,11.125,1,2,0,2,0.08333333333333333,0.15,715.94,73.5,5,5.5,1,1973-01-27,F,true,true,usa,jacksonville,NZC,30.219,-81.876,2023-01-24
550459,9,147,16.333333333333332,4,3,0,4,null,null,229.37,96.66666666666667,4,4.666666666666667,3,1980-06-27,F,false,false,usa,tulsa,TUL,36.198,-95.888,2023-01-24
550460,8,127,15.875,3,4,0,4,0.125,0.125,539.2766666666666,138.75,5.666666666666667,5,2,1979-01-21,F,false,false,usa,las vegas,LAS,36.08,-115.152,2023-01-24
550482,8,61,7.625,0,0,0,0,0.16666666666666666,0.1,null,null,null,null,0,2002-04-12,F,false,true,canada,windsor,YQG,42.276,-82.956,2023-01-24
550506,8,160,20,1,2,0,2,0.075,0.15,847.81,384,5,5,1,1983-11-12,F,true,true,usa,montgomery,MXF,32.379,-86.362,2023-01-24
550514,8,107,13.375,1,1,1,3,0.05,0.2,715.38,405,4,4,1,1986-04-06,F,true,true,usa,montgomery,MXF,32.379,-86.362,2023-01-24
550572,9,115,12.777777777777779,2,3,0,3,null,0.175,1091.435,127,4.5,3.3333333333333335,2,1966-02-08,F,true,true,usa,new york,LGA,40.777,-73.872,2023-01-24
550579,8,154,19.25,5,3,0,5,0.175,0.125,1183.536,206.33333333333334,5,6,5,1977-12-25,F,true,true,usa,portland,PDX,45.589,-122.597,2023-01-24
550599,8,149,18.625,2,0,0,2,null,0.25,210.52,null,null,null,2,1970-04-23,F,true,true,usa,mobile,BFM,30.626,-88.068,2023-01-24
550627,9,76,8.444444444444445,1,0,0,1,null,0.05,5053.2,null,null,null,1,1952-12-27,F,true,false,usa,philadelphia,PNE,40.082,-75.011,2023-01-24
550703,8,79,9.875,0,2,0,2,null,null,null,171.5,10.5,10.5,0,1955-07-06,F,true,false,usa,san jose,SJC,37.362,-121.929,2023-01-24
550711,8,146,18.25,1,1,0,1,null,null,44.93,503,1,1,1,2006-10-11,F,false,false,usa,new york,LGA,40.777,-73.872,2023-01-24
550752,10,109,10.9,2,2,0,2,0.15,0.15,529.845,35,5,6,2,1975-01-19,F,true,true,usa,charlotte,CLT,35.214,-80.943,2023-01-24
550754,10,146,14.6,3,3,0,3,0.05,null,186.56,251,4.666666666666667,5.666666666666667,3,1971-12-02,F,true,true,usa,tulsa,TUL,36.198,-95.888,2023-01-24
550796,8,82,10.25,1,3,0,4,0.15,0.1,614.63,167,6,6,1,1990-02-26,F,false,true,usa,san diego,NZY,32.699,-117.215,2023-01-24
550804,8,94,11.75,1,1,0,1,0.1,null,435.62,180,1,1,1,1977-08-10,M,true,true,usa,dallas,DAL,32.847,-96.852,2023-01-24
550805,8,133,16.625,5,4,0,6,0.15,0.15,248.192,123.75,3.5,4,5,1983-12-07,F,false,false,usa,san francisco,SFO,37.619,-122.375,2023-01-24
550830,8,324,40.5,0,1,1,2,0.2,null,null,49,6,6,0,1946-05-11,F,true,false,usa,atlanta,ATL,33.64,-84.427,2023-01-25
550868,8,57,7.125,1,1,0,1,null,null,141.38,314,1,2,1,1976-06-13,F,true,false,usa,jacksonville,NIP,30.236,-81.681,2023-01-25
550871,8,128,16,3,3,0,3,0.15,0.1,403.6533333333333,159.66666666666666,2.5,2.3333333333333335,3,1976-04-22,F,true,true,usa,san antonio,RND,29.529,-98.279,2023-01-25
550887,9,138,15.333333333333334,0,2,0,2,0.05,null,null,144.5,15,15,0,2006-11-20,F,false,true,usa,new york,LGA,40.777,-73.872,2023-01-25
550904,9,137,15.222222222222221,5,5,0,5,0.075,0.2,575.356,193.4,2.3333333333333335,2.2,5,1977-04-13,F,true,false,usa,new york,JFK,40.64,-73.779,2023-01-25
550973,10,132,13.2,4,4,0,4,0.2,0.15,165.96,112,2,2,4,1980-10-13,F,false,false,usa,detroit,YIP,42.238,-83.53,2023-01-25
550985,8,92,11.5,2,2,0,2,0.1,0.08333333333333333,955.445,84,3,4,2,1976-10-27,F,false,false,usa,laredo,LRD,27.544,-99.461,2023-01-25
551023,8,304,38,4,2,1,5,0.075,0.05,646.14,167,2.5,3.5,3,1967-09-02,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-25
551032,8,127,15.875,3,3,0,3,0.175,0.1,272.49333333333334,159.66666666666666,5.666666666666667,6.333333333333333,3,1988-06-18,F,false,false,usa,new york,JFK,40.64,-73.779,2023-01-25
551042,8,134,16.75,3,5,0,5,0.13333333333333333,0.1,550.3333333333334,176.8,2.6,3.2,3,1978-10-14,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-25
551051,8,90,11.25,0,1,0,1,null,0.1,null,70,9,9,0,1975-09-15,F,false,true,canada,london,YXU,43.036,-81.154,2023-01-25
551088,9,163,18.11111111111111,3,5,0,5,0.2,null,1104.68,204.8,3.6,4.2,3,1977-11-22,F,false,false,usa,san jose,SJC,37.362,-121.929,2023-01-25
551116,8,67,8.375,2,2,0,2,0.05,null,553.225,220,5.5,6.5,1,1984-08-09,F,false,false,canada,ottawa,YOW,45.323,-75.669,2023-01-25
551166,8,107,13.375,1,2,0,2,0.125,null,497.99,165,5,5.5,1,1992-10-03,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-25
551210,8,111,13.875,0,0,0,0,0.13333333333333333,0.05,null,null,null,null,0,2006-10-21,F,false,true,usa,newport news,PHF,37.132,-76.493,2023-01-25
551211,8,86,10.75,0,0,0,0,0.25,0.2,null,null,null,null,0,1995-10-12,F,true,true,usa,tulsa,TUL,36.198,-95.888,2023-01-25
551217,8,244,30.5,4,4,0,4,0.25,0.05,301.69,142.5,5.5,6.5,3,1986-07-03,F,false,false,usa,dallas,DAL,32.847,-96.852,2023-01-25
551237,8,85,10.625,2,1,0,2,0.2,0.1,307.395,113,1,2,2,1980-12-17,F,false,false,usa,tulsa,TUL,36.198,-95.888,2023-01-25
551241,8,116,14.5,2,2,0,3,0.1,null,507.575,157.5,4,4.5,2,1995-05-02,M,false,false,usa,los angeles,LAX,33.942,-118.408,2023-01-25
551245,10,91,9.1,1,1,1,2,null,0.05,4624.7,104,9,10,1,1999-09-05,F,true,true,usa,los angeles,LAX,33.942,-118.408,2023-01-25
551278,8,101,12.625,2,1,0,2,0.15,0.05,381.185,150,1,2,2,1982-10-12,F,true,false,usa,austin,AUS,30.194,-97.67,2023-01-25
551282,8,110,13.75,4,4,0,4,0.15,0.1,194.12,134.75,2.3333333333333335,2.25,4,1969-07-11,F,true,false,usa,oakland,OAK,37.721,-122.221,2023-01-25
551331,8,113,14.125,3,3,0,3,0.15,0.1,400.6,114,4,3,2,1974-08-09,F,true,true,canada,winnipeg,YWG,49.91,-97.234,2023-01-25
551340,8,98,12.25,1,1,0,2,0.15,0.125,170.65,269,5,5,1,1988-09-05,F,true,false,usa,portland,PWM,43.646,-70.309,2023-01-25
551359,8,163,20.375,3,5,0,5,0.25,null,342.1766666666667,141,5.75,5.2,3,1979-01-06,F,false,false,usa,denver,DEN,39.858,-104.667,2023-01-25
551430,8,120,15,2,2,0,2,0.05,null,995.495,105.5,2,3,2,1980-10-03,F,false,true,canada,vancouver,YVR,49.195,-123.182,2023-01-25
551431,9,123,13.666666666666666,0,0,0,0,0.1,0.1,null,null,null,null,0,2002-03-28,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-01-25
551448,8,158,19.75,3,2,0,3,0.2,0.075,515.4833333333333,115,1,2,3,1976-12-15,F,true,false,usa,grand rapids,GRR,42.881,-85.523,2023-01-25
551468,8,152,19,4,4,0,4,null,null,461.9175,185.5,4.5,5.5,3,1972-05-19,F,false,false,usa,oakland,OAK,37.721,-122.221,2023-01-25
551473,8,119,14.875,0,1,0,1,null,0.1,null,144,2,2,0,1945-11-11,F,true,false,usa,austin,AUS,30.194,-97.67,2023-01-25
551486,9,87,9.666666666666666,1,1,0,1,0.1,0.35,866.84,224,1,1,1,2006-05-09,F,false,true,usa,chicago,ORD,41.979,-87.904,2023-01-25
551488,8,112,14,0,2,0,2,0.15,0.225,null,230,16,16,0,1988-05-02,F,false,false,usa,st. louis,STL,38.748,-90.36,2023-01-25
551501,8,68,8.5,0,0,0,0,0.0875,0.175,null,null,null,null,0,1957-07-13,F,true,false,usa,shreveport,BAD,32.502,-93.663,2023-01-25
551549,8,128,16,3,2,0,3,0.2,null,227.63,126,1,1,3,1965-09-09,F,false,true,canada,toronto,YTZ,43.627,-79.396,2023-01-25
551560,8,99,12.375,1,1,0,1,0.1,0.05,489.59,154,1,2,1,1987-08-19,F,false,true,usa,minneapolis,MSP,44.88,-93.217,2023-01-25
551567,8,153,19.125,6,6,0,6,0.25,null,714.9016666666666,233.83333333333334,4.5,3.8333333333333335,4,1973-09-25,F,true,false,usa,los angeles,LAX,33.942,-118.408,2023-01-25
551576,8,102,12.75,1,1,0,1,null,0.08333333333333333,198.03,83,3,3,1,2006-06-21,F,false,false,usa,tallahassee,TLH,30.396,-84.35,2023-01-25
551600,8,86,10.75,1,1,0,1,0.2,null,847.06,366,7,8,1,2006-06-10,F,false,false,usa,boston,BOS,42.364,-71.005,2023-01-25
551615,8,174,21.75,1,1,0,2,0.15,0.175,235.86,116,4,4,1,1994-06-14,F,true,false,usa,omaha,OFF,41.118,-95.913,2023-01-25
551620,8,86,10.75,2,2,0,3,0.2125,0.175,367.325,83,3,3,2,1994-08-06,F,false,false,usa,chicago,UGN,42.422,-87.868,2023-01-25
551622,8,350,43.75,1,1,1,2,null,0.05,1425.9,315,11,11,1,1966-05-26,M,true,false,usa,san antonio,SKF,29.384,-98.581,2023-01-25
551627,8,90,11.25,2,1,0,2,null,null,222.49,115,4,4,2,1991-09-24,F,false,false,usa,providence,PVD,41.724,-71.428,2023-01-25
551662,8,85,10.625,1,1,0,1,0.05,0.2,519.88,99,3,4,1,1978-06-20,F,false,false,usa,san diego,SAN,32.733,-117.189,2023-01-25
551665,8,129,16.125,3,4,0,4,0.1,0.1,358.2266666666667,173,4,4.5,3,1969-01-26,F,false,true,usa,fort worth,FTW,32.82,-97.362,2023-01-25
551671,8,81,10.125,0,0,0,0,0.15,null,null,null,null,null,0,1999-10-06,F,false,true,canada,winnipeg,YAV,50.056,-97.032,2023-01-25
551681,8,103,12.875,2,2,0,2,0.05,0.1,910.825,112,1,2,2,1993-01-02,F,false,false,canada,edmonton,YXD,53.573,-113.521,2023-01-25
551685,8,103,12.875,1,1,0,1,0.225,0.075,295.01,225,3,4,1,1957-07-19,M,true,false,usa,san antonio,RND,29.529,-98.279,2023-01-25
551718,8,141,17.625,2,3,0,3,0.05,null,183.29,197,6.666666666666667,6.666666666666667,1,1990-10-10,F,false,true,usa,baltimore,BWI,39.175,-76.668,2023-01-25
551729,8,93,11.625,1,1,0,1,null,0.05,540.81,146,1,2,1,2006-10-26,F,false,false,canada,vancouver,YVR,49.195,-123.182,2023-01-25
551804,8,121,15.125,4,5,0,5,0.08,0.15,305.9975,376.2,3.2,3.8,3,1979-02-12,M,true,false,usa,san antonio,SAT,29.534,-98.47,2023-01-25
551834,8,136,17,2,2,0,3,null,0.1,118.16,355.5,7,7,1,1969-02-15,F,true,false,usa,cleveland,CLE,41.412,-81.85,2023-01-25
551847,8,82,10.25,2,2,0,2,0.125,0.1,262.33,185,6.5,7,2,1987-07-07,F,true,false,usa,washington,DCA,38.852,-77.037,2023-01-25
551890,8,103,12.875,3,3,0,4,0.1,0.08333333333333333,512.03,445.6666666666667,2.6666666666666665,3,2,1991-11-19,F,false,false,canada,saskatoon,YXE,52.171,-106.7,2023-01-25
551908,8,122,15.25,0,0,0,0,0.15,0.06666666666666667,null,null,null,null,0,2001-04-19,F,false,false,usa,shreveport,BAD,32.502,-93.663,2023-01-25
551914,8,94,11.75,2,2,0,2,null,null,586.36,177.5,1,1.5,1,1973-04-12,F,false,false,canada,calgary,YYC,51.114,-114.02,2023-01-25
551935,8,86,10.75,0,1,0,1,0.1,0.3,null,270,8,8,0,1954-12-06,F,true,false,usa,fort worth,FTW,32.82,-97.362,2023-01-25
551963,8,97,12.125,4,3,0,4,0.075,0.1,550.1225,143.33333333333334,1.5,1.6666666666666667,3,1986-08-15,F,false,false,usa,fort worth,FTW,32.82,-97.362,2023-01-25
551967,8,112,14,2,3,0,3,0.1,null,558.015,173.33333333333334,2.3333333333333335,3,2,1983-08-14,F,true,false,usa,omaha,OFF,41.118,-95.913,2023-01-25
551978,8,76,9.5,1,2,0,2,null,null,414.64,113,4,4.5,1,2006-12-22,F,false,true,usa,houston,HOU,29.645,-95.279,2023-01-25
551990,9,127,14.11111111111111,2,3,0,3,0.1,null,627.765,144.66666666666666,9.5,7,2,2006-04-18,F,false,false,usa,washington,IAD,38.944,-77.456,2023-01-25
552036,9,215,23.88888888888889,1,1,0,1,0.25,null,291.26,187,4,5,1,1969-08-01,F,true,true,canada,montreal,YMX,45.68,-74.039,2023-01-25
